unique_id,case_id_fkey,latitude,longitude,collision_year,death_date,death_time,death_datetime,collision_date,collision_time,collision_datetime,location,age,sex,deceased,collision_type,street_type,on_vz_hin_2017,in_coc_2018,publish,on_vz_hin_2022,in_epa_2021,point,analysis_neighborhood,supervisor_district,police_district,data_as_of,data_loaded_at,age_category,collision_category,collision_hour,time_of_day,collision_year_clean,collision_month,collision_day,day_of_week,high_risk
20250132,250074798,37.79322314630463,-122.4144700752028,2025,2025-02-07,,2025-02-07 12:00:00,2025-02-07,16:27:00,2025-02-07 04:27:00,Clay St and Jones St,61.0,Male,Motorcyclist,Motorcycle Collision,City Street,False,True,True,False,False,POINT (-122.414470075 37.793223146),Nob Hill,3.0,CENTRAL,2025-02-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,16.0,Night (9pm-5am),2025,2,7,Friday,1
143,180060546,37.71855542160001,-122.412859192,2018,2018-01-23,13:10:00,2018-01-23 01:10:00,2018-01-23,13:09:00,2018-01-23 01:09:00,Mansell Street near Visitacion Avenue,34.0,Male,Driver,Motor Vehicle Collision,City Street,False,True,True,False,True,POINT (-122.412859192 37.718555422),McLaren Park,9.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,13.0,Night (9pm-5am),2018,1,23,Tuesday,1
269,200252819,37.75242680127862,-122.39458697760482,2020,2020-04-21,19:35:00,2020-04-21 07:35:00,2020-04-21,17:30:00,2020-04-21 05:30:00,Dakota Street and 25th Street,28.0,Female,Driver,Motor Vehicle Collision,City Street,False,True,True,True,False,POINT (-122.394586978 37.752426801),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,17.0,Morning (5am-12pm),2020,4,21,Tuesday,0
37,150597717,37.746091950482736,-122.5027758403733,2015,2015-07-13,20:35:00,2015-07-13 08:35:00,2015-07-09,15:33:00,2015-07-09 03:33:00,44th Ave and North of Rivera St,70.0,Male,Driver,Motor Vehicle Collision,City Street,False,False,True,False,False,POINT (-122.50277584 37.74609195),Sunset/Parkside,4.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Vehicle,15.0,Night (9pm-5am),2015,7,9,Thursday,1
47,140564970,37.78754813974354,-122.42175810440789,2014,2014-07-08,06:13:00,2014-07-08 06:13:00,2014-07-08,01:49:00,2014-07-08 01:49:00,Van Ness Ave and Sutter St,51.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.421758104 37.78754814),Nob Hill,3.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,1.0,Night (9pm-5am),2014,7,8,Tuesday,1
287,200616209,37.77725391818992,-122.45858063001226,2020,2020-10-13,01:11:00,2020-10-13 01:11:00,2020-10-13,00:38:00,2020-10-13 12:38:00,Turk Boulevard and Arguello Boulevard,57.0,Male,Driver,Motor Vehicle Collision,City Street,True,False,True,False,False,POINT (-122.45858063 37.777253918),Lone Mountain/USF,1.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,0.0,Afternoon (12pm-5pm),2020,10,13,Tuesday,0
20240831,240379332,37.74409606185266,-122.39874695620964,2024,2024-06-17,21:39:00,2024-06-17 09:39:00,2024-06-17,21:33:00,2024-06-17 09:33:00,Jerrold Ave and Toland St,43.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.398746956 37.744096062),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,21.0,Morning (5am-12pm),2024,6,17,Monday,1
107,160384281,37.71277635296424,-122.46996782311597,2016,2016-05-10,22:50:00,2016-05-10 10:50:00,2016-05-10,22:25:00,2016-05-10 10:25:00,Brotherhood Way at Junipero Serra Blvd Northbound onramp,77.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,False,False,POINT (-122.469967823 37.712776353),Oceanview/Merced/Ingleside,11.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,22.0,Morning (5am-12pm),2016,5,10,Tuesday,1
18,140019652,37.777962542887394,-122.41990283971673,2014,2014-01-07,18:30:00,2014-01-07 06:30:00,2014-01-04,18:20:00,2014-01-04 06:20:00,IFO 240 Van Ness Ave,38.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.41990284 37.777962543),Hayes Valley,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,18.0,Morning (5am-12pm),2014,1,4,Saturday,1
20221031,220750649,37.76586798612152,-122.43102547073026,2022,2022-10-31,11:29:00,2022-10-31 11:29:00,2022-10-31,23:30:00,2022-10-31 11:30:00,Market St at Sanchez St,57.0,Male,Motorcyclist,Motorcycle Collision,City Street,True,False,True,True,False,POINT (-122.431025471 37.765867986),Castro/Upper Market,8.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,23.0,Morning (5am-12pm),2022,10,31,Monday,0
268,240169569,37.76478345249901,-122.42410268484156,2020,2020-03-17,21:44:00,2020-03-17 09:44:00,2020-03-17,20:15:00,2020-03-17 08:15:00,Guerrero Street at 16th Street,36.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.424102685 37.764783452),Mission,8.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,20.0,Morning (5am-12pm),2020,3,17,Tuesday,0
20240932,240417841,37.76518313445336,-122.41748659882512,2024,2024-07-10,16:55:00,2024-07-10 04:55:00,2024-07-05,01:14:00,2024-07-05 01:14:00,16th St and South Van Ness Ave,22.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.417486599 37.765183134),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,1.0,Night (9pm-5am),2024,7,5,Friday,1
20220545,220285000,37.78321431208168,-122.41076482738804,2022,2022-05-01,21:39:00,2022-05-01 09:39:00,2022-05-01,20:26:00,2022-05-01 08:26:00,Taylor St at Turk St,34.0,Female,Standup Powered Device Rider,e-Scooter vs. Vehicle,City Street,True,True,True,True,True,POINT (-122.410764827 37.783214312),Tenderloin,5.0,TENDERLOIN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,20.0,Morning (5am-12pm),2022,5,1,Sunday,0
20220650,220335081,37.78624815152765,-122.4020254198228,2022,2022-05-22,16:40:00,2022-05-22 04:40:00,2022-05-22,16:30:00,2022-05-22 04:30:00,3rd St at Mission St,72.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.40202542 37.786248152),Financial District/South Beach,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,16.0,Night (9pm-5am),2022,5,22,Sunday,1
20,150029839,37.78007469595044,-122.4202471839141,2015,2015-01-10,17:24:00,2015-01-10 05:24:00,2015-01-10,22:23:00,2015-01-10 10:23:00,Van Ness Ave and McAllister St,30.0,Male,Motorcyclist,Motorcycle Collision,City Street,True,False,True,True,True,POINT (-122.420247184 37.780074696),Hayes Valley,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,22.0,Morning (5am-12pm),2015,1,10,Saturday,0
297,240169569,37.78800716070106,-122.3997980237196,2020,2020-12-31,,2020-12-31 12:00:00,2020-12-31,,2020-12-31 12:00:00,Mission Street and 2nd Street,27.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.399798024 37.788007161),Financial District/South Beach,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,13.0,Afternoon (12pm-5pm),2020,12,31,Thursday,1
27,150492612,37.718279389170895,-122.42583481727074,2015,2015-06-05,21:15:00,2015-06-05 09:15:00,2015-06-05,21:01:00,2015-06-05 09:01:00,Persia Ave East of Sunnydale Ave,23.0,Male,Bicyclist,Bicycle vs Motor Vehicle,City Street,False,True,True,True,True,POINT (-122.425834817 37.718279389),McLaren Park,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Bicycle,21.0,Morning (5am-12pm),2015,6,5,Friday,0
137,170996597,37.74862541106767,-122.47601813686768,2017,2017-12-09,16:35:00,2017-12-09 04:35:00,2017-12-09,16:35:00,2017-12-09 04:35:00,19th Avenue and Quintara Street,69.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.476018137 37.748625411),West of Twin Peaks,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,16.0,Night (9pm-5am),2017,12,9,Saturday,1
291,200704616,37.7657832994918,-122.4075342296065,2020,2020-12-07,,2020-12-07 12:00:00,2020-11-21,19:31:00,2020-11-21 07:31:00,16th Street and Potrero Avenue,52.5,Male,Driver,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.40753423 37.765783299),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,19.0,Morning (5am-12pm),2020,11,21,Saturday,0
261,240169569,37.78496026004923,-122.41954785444854,2020,2020-02-24,15:52:00,2020-02-24 03:52:00,2020-02-24,08:30:00,2020-02-24 08:30:00,Polk Street and O'Farrell Street,80.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.419547854 37.78496026),Tenderloin,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,8.0,Morning (5am-12pm),2020,2,24,Monday,1
20220644,220332736,37.7719829475295,-122.49704682195662,2022,2022-05-21,21:48:00,2022-05-21 09:48:00,2022-05-21,15:38:00,2022-05-21 03:38:00,37th Ave at Fulton St,81.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,True,False,POINT (-122.497046822 37.771982948),Golden Gate Park,1.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,15.0,Night (9pm-5am),2022,5,21,Saturday,1
109,160507449,37.77797708693672,-122.40938700577829,2016,2016-06-22,20:56:00,2016-06-22 08:56:00,2016-06-22,20:20:00,2016-06-22 08:20:00,Howard Street at 7th Street,26.0,Female,Bicyclist,Bicycle vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.409387006 37.777977087),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Bicycle,20.0,Morning (5am-12pm),2016,6,22,Wednesday,0
98,160236165,37.781354512531664,-122.45409992890984,2016,2016-03-25,11:04:00,2016-03-25 11:04:00,2016-03-21,15:00:00,2016-03-21 03:00:00,3245 Geary Blvd,87.0,Male,Passenger,Motor Vehicle Collision,City Street,False,False,True,False,False,POINT (-122.454099929 37.781354513),Lone Mountain/USF,2.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Vehicle,15.0,Night (9pm-5am),2016,3,21,Monday,1
20221538,2208401437,37.71243621175055,-122.43007433122538,2022,2022-12-07,19:43:00,2022-12-07 07:43:00,2022-12-07,19:33:00,2022-12-07 07:33:00,Geneva Ave east of Prague St,55.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.430074331 37.712436212),Excelsior,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,19.0,Morning (5am-12pm),2022,12,7,Wednesday,1
20240304,240137782,37.781619193527995,-122.41578340517292,2024,2024-03-02,00:40:00,2024-03-02 12:40:00,2024-03-02,00:28:00,2024-03-02 12:28:00,Golden Gate Ave between Larkin and Hyde Sts,41.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.415783405 37.781619194),Tenderloin,5.0,TENDERLOIN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,0.0,Afternoon (12pm-5pm),2024,3,2,Saturday,1
130,170810464,37.77363529637952,-122.44092179249878,2017,2017-10-04,23:09:00,2017-10-04 11:09:00,2017-10-04,17:22:00,2017-10-04 05:22:00,Baker Street at Fell Street,90.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.440921792 37.773635296),Hayes Valley,5.0,PARK,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,17.0,Morning (5am-12pm),2017,10,4,Wednesday,1
20240869,240375631,37.795737108968304,-122.42341305538449,2024,2024-06-24,13:01:00,2024-06-24 01:01:00,2024-06-15,23:36:00,2024-06-15 11:36:00,Broadway and Van Ness Ave,37.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.423413055 37.795737109),Russian Hill,3.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,23.0,Morning (5am-12pm),2024,6,15,Saturday,1
20231203,230590980,37.71497358028957,-122.4852679507255,2023,2023-08-19,18:52:00,2023-08-19 06:52:00,2023-08-19,18:45:00,2023-08-19 06:45:00,Lake Merced Blvd and Brotherhood Way,29.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,False,True,True,False,False,POINT (-122.485267951 37.71497358),Lakeshore,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,18.0,Morning (5am-12pm),2023,8,19,Saturday,0
150,180477587,37.805184901699995,-122.40343572499998,2018,2018-07-09,19:30:00,2018-07-09 07:30:00,2018-06-27,16:13:00,2018-06-27 04:13:00,Embarcadero and Sansome Street,66.0,Male,Bicyclist,Bicycle vs Motor Vehicle,City Street,False,True,True,True,True,POINT (-122.403435725 37.805184902),North Beach,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Bicycle,16.0,Night (9pm-5am),2018,6,27,Wednesday,1
20240003,240001933,37.708627642869395,-122.47100658775732,2024,2024-01-01,20:56:00,2024-01-01 08:56:00,2024-01-01,20:26:00,2024-01-01 08:26:00,Junipero Serra Blvd near Palmetto Ave,25.0,Male,Passenger,Motor Vehicle Collision (solo),City Street,True,True,True,True,False,POINT (-122.471006588 37.708627643),Oceanview/Merced/Ingleside,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,20.0,Morning (5am-12pm),2024,1,1,Monday,0
20220982,220538235,37.709557888984385,-122.47102264278176,2022,2022-08-13,11:00:00,2022-08-13 11:00:00,2022-08-11,19:25:00,2022-08-11 07:25:00,Junipero Serra Blvd underneath Alemany overpass,61.0,Male,Driver,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.471022643 37.709557889),Oceanview/Merced/Ingleside,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,19.0,Morning (5am-12pm),2022,8,11,Thursday,0
119,170226582,37.800965056249176,-122.4126596608848,2017,2017-03-19,23:25:00,2017-03-19 11:25:00,2017-03-19,,2017-03-19 12:00:00,Mason Street and Filbert St,92.0,Male,Pedestrian,Pedestrian vs Cable Car,City Street,False,True,True,False,True,POINT (-122.412659661 37.800965056),Chinatown,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,13.0,Afternoon (12pm-5pm),2017,3,19,Sunday,1
20231412,240169569,37.7215343987564,-122.40107412908972,2023,2023-09-30,16:20:00,2023-09-30 04:20:00,2023-09-30,,2023-09-30 12:00:00,Mansell St and San Bruno Ave,26.0,Male,Driver,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.401074129 37.721534399),Portola,10.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,13.0,Afternoon (12pm-5pm),2023,9,30,Saturday,0
320,210519687,37.78415186358491,-122.43456209847798,2021,2021-08-15,01:59:00,2021-08-15 01:59:00,2021-08-15,01:51:00,2021-08-15 01:51:00,Geary Boulevard and Steiner Street,25.0,Female,Motorcyclist,Motorcycle Collision,City Street,True,True,True,True,True,POINT (-122.434562098 37.784151864),Western Addition,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,1.0,Night (9pm-5am),2021,8,15,Sunday,1
178,190338474,37.78161360490001,-122.415496937,2019,2019-05-11,,2019-05-11 12:00:00,2019-05-11,19:31:00,2019-05-11 07:31:00,Hyde Street and Golden Gate Avenue,65.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.415496937 37.781613605),Tenderloin,5.0,TENDERLOIN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,19.0,Morning (5am-12pm),2019,5,11,Saturday,1
282,200491142,37.71266781323535,-122.4317012887402,2020,2020-08-15,20:31:00,2020-08-15 08:31:00,2020-08-15,19:30:00,2020-08-15 07:30:00,1500 block of Geneva Avenue at Prague Street,63.0,Male,Driver,Motor Vehicle Collision,City Street,True,False,True,True,False,POINT (-122.431701289 37.712667813),Excelsior,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,19.0,Morning (5am-12pm),2020,8,15,Saturday,0
20231540,230771362,37.78724521002077,-122.41663869633356,2023,2023-10-28,11:05:00,2023-10-28 11:05:00,2023-10-28,10:50:00,2023-10-28 10:50:00,Hyde St and Post St,65.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.416638696 37.78724521),Nob Hill,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,10.0,Morning (5am-12pm),2023,10,28,Saturday,1
20220287,220146731,37.74769952333886,-122.49751188247416,2022,2022-03-05,01:12:00,2022-03-05 01:12:00,2022-03-05,00:23:00,2022-03-05 12:23:00,39th Ave at Quintara St,34.0,Female,Driver,Motor Vehicle Collision,City Street,False,False,True,False,False,POINT (-122.497511882 37.747699523),Sunset/Parkside,4.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,0.0,Afternoon (12pm-5pm),2022,3,5,Saturday,0
20251530,240770360,37.738143654020334,-122.40686774164942,2024,2024-12-14,06:42:00,2024-12-14 06:42:00,2024-12-14,06:19:00,2024-12-14 06:19:00,Bayshore Blvd between Cortland Ave and Industrial St,65.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.406867742 37.738143654),Bayview Hunters Point,10.0,BAYVIEW,2024-12-20 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,6.0,Morning (5am-12pm),2024,12,14,Saturday,1
64,140145241,37.768963382757136,-122.4978106713412,2014,2014-02-18,19:17:00,2014-02-18 07:17:00,2014-02-18,17:14:00,2014-02-18 05:14:00,John F Kennedy Drive and Spreckels Lake Dr,53.0,Male,Motorcyclist,Motorcycle Collision,City Street,True,False,True,False,False,POINT (-122.497810671 37.768963383),Golden Gate Park,1.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,17.0,Morning (5am-12pm),2014,2,18,Tuesday,0
20240415,240169569,37.74116167920915,-122.4663517116426,2024,2024-03-20,01:40:00,2024-03-20 01:40:00,2024-03-16,12:13:00,2024-03-16 12:13:00,Ulloa St and Lenox Way,0.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.466351712 37.741161679),West of Twin Peaks,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Child (0-17),Pedestrian,12.0,Afternoon (12pm-5pm),2024,3,16,Saturday,1
20241194,240573409,37.80046921806993,-122.43111528968224,2024,2024-09-19,13:10:00,2024-09-19 01:10:00,2024-09-12,05:55:00,2024-09-12 05:55:00,Lombard St and Laguna St,70.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.43111529 37.800469218),Marina,2.0,NORTHERN,2024-11-08 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,5.0,Morning (5am-12pm),2024,9,12,Thursday,1
20221537,220838671,37.748211998287765,-122.41586300015338,2022,2022-12-07,09:34:00,2022-12-07 09:34:00,2022-12-07,09:20:00,2022-12-07 09:20:00,Cesar Chavez St and South Van Ness  Ave,29.0,Male,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,False,True,True,False,False,POINT (-122.415863 37.748211998),Bernal Heights,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,9.0,Morning (5am-12pm),2022,12,7,Wednesday,0
20231495,230749325,37.784753446242426,-122.42119297426264,2023,2023-10-19,00:57:00,2023-10-19 12:57:00,2023-10-19,00:51:00,2023-10-19 12:51:00,O'Farrell St and Van Ness Ave,61.0,Male,Pedestrian,Pedestrian vs. MUNI,City Street,True,True,True,True,True,POINT (-122.421192974 37.784753446),Tenderloin,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,0.0,Afternoon (12pm-5pm),2023,10,19,Thursday,1
20220604,220316439,37.78465714080953,-122.414430198089,2022,2022-05-15,01:57:00,2022-05-15 01:57:00,2022-05-15,01:30:00,2022-05-15 01:30:00,Ellis St at Leavenworth St,58.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.414430198 37.784657141),Tenderloin,5.0,TENDERLOIN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,1.0,Night (9pm-5am),2022,5,15,Sunday,1
20241060,240511415,37.73355034353192,-122.4341445363811,2024,2024-08-15,14:58:00,2024-08-15 02:58:00,2024-08-15,14:49:00,2024-08-15 02:49:00,Bosworth St and Diamond St,61.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.434144536 37.733550344),Glen Park,8.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,14.0,Night (9pm-5am),2024,8,15,Thursday,1
38,150623613,37.76484219439256,-122.41745397410034,2015,2015-07-23,21:25:00,2015-07-23 09:25:00,2015-07-17,21:25:00,2015-07-17 09:25:00,520 South Van Ness Ave,51.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.417453974 37.764842194),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,21.0,Morning (5am-12pm),2015,7,17,Friday,1
20241592,240790233,37.75008260902825,-122.44334726352884,2024,2024-12-27,09:59:00,2024-12-27 09:59:00,2024-12-25,13:57:00,2024-12-25 01:57:00,Portola Dr and Market St,88.0,Female,Passenger,Motor Vehicle Collision,City Street,False,False,True,False,False,POINT (-122.443347264 37.750082609),Noe Valley,8.0,MISSION,2025-01-10 12:00:00,2025-04-08 04:35:01,Senior (65+),Vehicle,13.0,Night (9pm-5am),2024,12,25,Wednesday,1
20230975,230474726,37.761967528422105,-122.41717893595887,2023,2023-07-09,02:47:00,2023-07-09 02:47:00,2023-07-09,02:40:00,2023-07-09 02:40:00,18th St and South Van Ness Ave,28.0,Male,Pedestrian,Pedestrian vs Motorcycle,City Street,True,True,True,True,False,POINT (-122.417178936 37.761967528),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,2.0,Night (9pm-5am),2023,7,9,Sunday,1
294,200729614,37.80233681168377,-122.40025916696705,2020,2020-12-06,17:26:00,2020-12-06 05:26:00,2020-12-03,13:54:00,2020-12-03 01:54:00,700 Block of Embarcadero,51.0,Male,Standup Powered Device Rider,e-Scooter Collision,City Street,True,False,True,True,True,POINT (-122.400259167 37.802336812),Financial District/South Beach,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,13.0,Night (9pm-5am),2020,12,3,Thursday,1
20220274,220139128,37.75583251074851,-122.4121978926928,2022,2022-03-02,07:56:00,2022-03-02 07:56:00,2022-03-02,07:30:00,2022-03-02 07:30:00,Harrison St at 22nd St,23.0,Male,Standup Powered Device Rider,e-Scooter vs Motor Vehicle,City Street,False,True,True,False,False,POINT (-122.412197893 37.755832511),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,7.0,Morning (5am-12pm),2022,3,2,Wednesday,0
6,151090279,37.74916998802018,-122.4181475404027,2015,2015-12-18,06:50:00,2015-12-18 06:50:00,2015-12-18,02:20:00,2015-12-18 02:20:00,Mission St at 26th St,28.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.41814754 37.749169988),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,2.0,Night (9pm-5am),2015,12,18,Friday,1
74,151014003,37.714707673322685,-122.49234143662052,2015,2015-11-21,13:00:00,2015-11-21 01:00:00,2015-11-21,12:40:00,2015-11-21 12:40:00,400 John Muir Dr,50.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,True,True,False,False,POINT (-122.492341437 37.714707673),Lakeshore,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,12.0,Afternoon (12pm-5pm),2015,11,21,Saturday,1
94,160126754,37.71347594737848,-122.43454112640931,2016,2016-02-12,08:27:00,2016-02-12 08:27:00,2016-02-12,07:54:00,2016-02-12 07:54:00,Geneva Avenue and Athens Street,68.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.434541126 37.713475947),Excelsior,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,7.0,Morning (5am-12pm),2016,2,12,Friday,1
89,160664845,37.72827813689105,-122.44600623668488,2016,2016-08-23,01:04:00,2016-08-23 01:04:00,2016-08-17,14:29:00,2016-08-17 02:29:00,IFO 162 Judson Avenue,48.0,Male,Driver,Motor Vehicle Collision,City Street,False,False,True,False,False,POINT (-122.446006237 37.728278137),West of Twin Peaks,7.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,14.0,Night (9pm-5am),2016,8,17,Wednesday,1
165,180968310,37.72291949889998,-122.44922971599998,2018,2018-12-24,23:55:00,2018-12-24 11:55:00,2018-12-24,11:12:00,2018-12-24 11:12:00,845 Holloway Ave,58.0,Male,Driver,Motor Vehicle Collision,City Street,True,False,True,True,True,POINT (-122.449229716 37.722919499),Oceanview/Merced/Ingleside,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,11.0,Morning (5am-12pm),2018,12,24,Monday,0
20240391,240169569,37.74116167920915,-122.4663517116426,2024,2024-03-16,12:35:00,2024-03-16 12:35:00,2024-03-16,12:13:00,2024-03-16 12:13:00,Ulloa St and Lenox Way,40.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.466351712 37.741161679),West of Twin Peaks,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,12.0,Afternoon (12pm-5pm),2024,3,16,Saturday,1
